"Year","Age","Value","Technology","Size","Adj_stock","Survival_rate_mdl"
"2043","21",47,"CNG","Car","y",1
"2044","21",51,"CNG","Car","y",1
"2045","21",55,"CNG","Car","y",1
"2046","21",58,"CNG","Car","y",1
"2047","21",62,"CNG","Car","y",1
"2048","21",66,"CNG","Car","y",1
"2049","21",69,"CNG","Car","y",1
"2050","21",73,"CNG","Car","y",1
"1970","22",0,"CNG","Car","y",1
"1971","22",0,"CNG","Car","y",1
"1972","22",0,"CNG","Car","y",1
"1973","22",0,"CNG","Car","y",1
"1974","22",0,"CNG","Car","y",1
"1975","22",0,"CNG","Car","y",1
"1976","22",0,"CNG","Car","y",1
"1977","22",0,"CNG","Car","y",1
"1978","22",0,"CNG","Car","y",1
"1979","22",0,"CNG","Car","y",1
"1980","22",0,"CNG","Car","y",1
"1981","22",0,"CNG","Car","y",1
"1982","22",0,"CNG","Car","y",1
"1983","22",0,"CNG","Car","y",1
"1984","22",0,"CNG","Car","y",1
"1985","22",0,"CNG","Car","y",1
"1986","22",0,"CNG","Car","y",1
"1987","22",0,"CNG","Car","y",1
"1988","22",0,"CNG","Car","y",1
"1989","22",0,"CNG","Car","y",1
"1990","22",0,"CNG","Car","y",1
"1991","22",0,"CNG","Car","y",1
"1992","22",0,"CNG","Car","y",1
"1993","22",0,"CNG","Car","y",1
"1994","22",0,"CNG","Car","y",1
"1995","22",0,"CNG","Car","y",1
"1996","22",0,"CNG","Car","y",1
"1997","22",0,"CNG","Car","y",1
"1998","22",0,"CNG","Car","y",1
"1999","22",0,"CNG","Car","y",1
"2000","22",0,"CNG","Car","y",1
"2001","22",0,"CNG","Car","y",1
"2002","22",0,"CNG","Car","y",1
"2003","22",0,"CNG","Car","y",1
"2004","22",0,"CNG","Car","y",1
"2005","22",0,"CNG","Car","y",1
"2006","22",0,"CNG","Car","y",1
"2007","22",0,"CNG","Car","y",1
"2008","22",0,"CNG","Car","y",1
"2009","22",0,"CNG","Car","y",1
"2010","22",0,"CNG","Car","y",1
"2011","22",0,"CNG","Car","y",1
"2012","22",0,"CNG","Car","y",1
"2013","22",0,"CNG","Car","y",1
"2014","22",0,"CNG","Car","y",1
"2015","22",0,"CNG","Car","y",1
"2016","22",0,"CNG","Car","y",1
"2017","22",0,"CNG","Car","y",1
"2018","22",0,"CNG","Car","y",1
"2019","22",0,"CNG","Car","y",1
"2020","22",15,"CNG","Car","y",1
"2021","22",43,"CNG","Car","y",1
"2022","22",84,"CNG","Car","y",1
"2023","22",101,"CNG","Car","y",1
"2024","22",60,"CNG","Car","y",1
"2025","22",25,"CNG","Car","y",1
"2026","22",8,"CNG","Car","y",1
"2027","22",4,"CNG","Car","y",1
"2028","22",3,"CNG","Car","y",1
"2029","22",15,"CNG","Car","y",1
"2030","22",5,"CNG","Car","y",1
"2031","22",8,"CNG","Car","y",1
"2032","22",7,"CNG","Car","y",1
"2033","22",7,"CNG","Car","y",1
"2034","22",6,"CNG","Car","y",1
"2035","22",6,"CNG","Car","y",1
"2036","22",14,"CNG","Car","y",1
"2037","22",18,"CNG","Car","y",1
"2038","22",23,"CNG","Car","y",1
"2039","22",24,"CNG","Car","y",1
"2040","22",19,"CNG","Car","y",1
"2041","22",21,"CNG","Car","y",1
"2042","22",26,"CNG","Car","y",1
"2043","22",29,"CNG","Car","y",1
"2044","22",32,"CNG","Car","y",1
"2045","22",35,"CNG","Car","y",1
"2046","22",38,"CNG","Car","y",1
"2047","22",41,"CNG","Car","y",1
"2048","22",43,"CNG","Car","y",1
"2049","22",46,"CNG","Car","y",1
"2050","22",48,"CNG","Car","y",1
"1970","23",0,"CNG","Car","y",1
"1971","23",0,"CNG","Car","y",1
"1972","23",0,"CNG","Car","y",1
"1973","23",0,"CNG","Car","y",1
"1974","23",0,"CNG","Car","y",1
"1975","23",0,"CNG","Car","y",1
"1976","23",0,"CNG","Car","y",1
"1977","23",0,"CNG","Car","y",1
"1978","23",0,"CNG","Car","y",1
"1979","23",0,"CNG","Car","y",1
"1980","23",0,"CNG","Car","y",1
"1981","23",0,"CNG","Car","y",1
"1982","23",0,"CNG","Car","y",1
"1983","23",0,"CNG","Car","y",1
"1984","23",0,"CNG","Car","y",1
"1985","23",0,"CNG","Car","y",1
"1986","23",0,"CNG","Car","y",1
"1987","23",0,"CNG","Car","y",1
"1988","23",0,"CNG","Car","y",1
"1989","23",0,"CNG","Car","y",1
"1990","23",0,"CNG","Car","y",1
"1991","23",0,"CNG","Car","y",1
"1992","23",0,"CNG","Car","y",1
"1993","23",0,"CNG","Car","y",1
"1994","23",0,"CNG","Car","y",1
"1995","23",0,"CNG","Car","y",1
"1996","23",0,"CNG","Car","y",1
"1997","23",0,"CNG","Car","y",1
"1998","23",0,"CNG","Car","y",1
"1999","23",0,"CNG","Car","y",1
"2000","23",0,"CNG","Car","y",1
"2001","23",0,"CNG","Car","y",1
"2002","23",0,"CNG","Car","y",1
"2003","23",0,"CNG","Car","y",1
"2004","23",0,"CNG","Car","y",1
"2005","23",0,"CNG","Car","y",1
"2006","23",0,"CNG","Car","y",1
"2007","23",0,"CNG","Car","y",1
"2008","23",0,"CNG","Car","y",1
"2009","23",0,"CNG","Car","y",1
"2010","23",0,"CNG","Car","y",1
"2011","23",0,"CNG","Car","y",1
"2012","23",0,"CNG","Car","y",1
"2013","23",0,"CNG","Car","y",1
"2014","23",0,"CNG","Car","y",1
"2015","23",0,"CNG","Car","y",1
"2016","23",0,"CNG","Car","y",1
"2017","23",0,"CNG","Car","y",1
"2018","23",0,"CNG","Car","y",1
"2019","23",0,"CNG","Car","y",1
"2020","23",0,"CNG","Car","y",1
"2021","23",9,"CNG","Car","y",1
"2022","23",27,"CNG","Car","y",1
"2023","23",54,"CNG","Car","y",1
"2024","23",65,"CNG","Car","y",1
"2025","23",39,"CNG","Car","y",1
"2026","23",16,"CNG","Car","y",1
"2027","23",5,"CNG","Car","y",1
"2028","23",2,"CNG","Car","y",1
"2029","23",2,"CNG","Car","y",1
"2030","23",10,"CNG","Car","y",1
"2031","23",3,"CNG","Car","y",1
"2032","23",5,"CNG","Car","y",1
"2033","23",4,"CNG","Car","y",1
"2034","23",4,"CNG","Car","y",1
"2035","23",4,"CNG","Car","y",1
"2036","23",4,"CNG","Car","y",1
"2037","23",9,"CNG","Car","y",1
"2038","23",12,"CNG","Car","y",1
"2039","23",15,"CNG","Car","y",1
"2040","23",16,"CNG","Car","y",1
"2041","23",13,"CNG","Car","y",1
"2042","23",14,"CNG","Car","y",1
"2043","23",17,"CNG","Car","y",1
"2044","23",20,"CNG","Car","y",1
"2045","23",22,"CNG","Car","y",1
"2046","23",24,"CNG","Car","y",1
"2047","23",26,"CNG","Car","y",1
"2048","23",28,"CNG","Car","y",1
"2049","23",29,"CNG","Car","y",1
"2050","23",31,"CNG","Car","y",1
"1970","24",0,"CNG","Car","y",1
"1971","24",0,"CNG","Car","y",1
"1972","24",0,"CNG","Car","y",1
"1973","24",0,"CNG","Car","y",1
"1974","24",0,"CNG","Car","y",1
"1975","24",0,"CNG","Car","y",1
"1976","24",0,"CNG","Car","y",1
"1977","24",0,"CNG","Car","y",1
"1978","24",0,"CNG","Car","y",1
"1979","24",0,"CNG","Car","y",1
"1980","24",0,"CNG","Car","y",1
"1981","24",0,"CNG","Car","y",1
"1982","24",0,"CNG","Car","y",1
"1983","24",0,"CNG","Car","y",1
"1984","24",0,"CNG","Car","y",1
"1985","24",0,"CNG","Car","y",1
"1986","24",0,"CNG","Car","y",1
"1987","24",0,"CNG","Car","y",1
"1988","24",0,"CNG","Car","y",1
"1989","24",0,"CNG","Car","y",1
"1990","24",0,"CNG","Car","y",1
"1991","24",0,"CNG","Car","y",1
"1992","24",0,"CNG","Car","y",1
"1993","24",0,"CNG","Car","y",1
"1994","24",0,"CNG","Car","y",1
"1995","24",0,"CNG","Car","y",1
"1996","24",0,"CNG","Car","y",1
"1997","24",0,"CNG","Car","y",1
"1998","24",0,"CNG","Car","y",1
"1999","24",0,"CNG","Car","y",1
"2000","24",0,"CNG","Car","y",1
"2001","24",0,"CNG","Car","y",1
"2002","24",0,"CNG","Car","y",1
"2003","24",0,"CNG","Car","y",1
"2004","24",0,"CNG","Car","y",1
"2005","24",0,"CNG","Car","y",1
"2006","24",0,"CNG","Car","y",1
"2007","24",0,"CNG","Car","y",1
"2008","24",0,"CNG","Car","y",1
"2009","24",0,"CNG","Car","y",1
"2010","24",0,"CNG","Car","y",1
"2011","24",0,"CNG","Car","y",1
"2012","24",0,"CNG","Car","y",1
"2013","24",0,"CNG","Car","y",1
"2014","24",0,"CNG","Car","y",1
"2015","24",0,"CNG","Car","y",1
"2016","24",0,"CNG","Car","y",1
"2017","24",0,"CNG","Car","y",1
"2018","24",0,"CNG","Car","y",1
"2019","24",0,"CNG","Car","y",1
"2020","24",0,"CNG","Car","y",1
"2021","24",0,"CNG","Car","y",1
"2022","24",5,"CNG","Car","y",1
"2023","24",16,"CNG","Car","y",1
"2024","24",33,"CNG","Car","y",1
"2025","24",41,"CNG","Car","y",1
"2026","24",24,"CNG","Car","y",1
"2027","24",10,"CNG","Car","y",1
"2028","24",3,"CNG","Car","y",1
"2029","24",1,"CNG","Car","y",1
"2030","24",1,"CNG","Car","y",1
"2031","24",6,"CNG","Car","y",1
"2032","24",2,"CNG","Car","y",1
"2033","24",3,"CNG","Car","y",1
"2034","24",3,"CNG","Car","y",1
"2035","24",3,"CNG","Car","y",1
"2036","24",2,"CNG","Car","y",1
"2037","24",2,"CNG","Car","y",1
"2038","24",6,"CNG","Car","y",1
"2039","24",8,"CNG","Car","y",1
"2040","24",10,"CNG","Car","y",1
"2041","24",10,"CNG","Car","y",1
"2042","24",8,"CNG","Car","y",1
"2043","24",9,"CNG","Car","y",1
"2044","24",11,"CNG","Car","y",1
"2045","24",13,"CNG","Car","y",1
"2046","24",14,"CNG","Car","y",1
"2047","24",16,"CNG","Car","y",1
"2048","24",17,"CNG","Car","y",1
"2049","24",18,"CNG","Car","y",1
"2050","24",19,"CNG","Car","y",1
"1970","25",0,"CNG","Car","y",1
"1971","25",0,"CNG","Car","y",1
"1972","25",0,"CNG","Car","y",1
"1973","25",0,"CNG","Car","y",1
"1974","25",0,"CNG","Car","y",1
"1975","25",0,"CNG","Car","y",1
"1976","25",0,"CNG","Car","y",1
"1977","25",0,"CNG","Car","y",1
"1978","25",0,"CNG","Car","y",1
"1979","25",0,"CNG","Car","y",1
"1980","25",0,"CNG","Car","y",1
"1981","25",0,"CNG","Car","y",1
"1982","25",0,"CNG","Car","y",1
"1983","25",0,"CNG","Car","y",1
"1984","25",0,"CNG","Car","y",1
"1985","25",0,"CNG","Car","y",1
"1986","25",0,"CNG","Car","y",1
"1987","25",0,"CNG","Car","y",1
"1988","25",0,"CNG","Car","y",1
"1989","25",0,"CNG","Car","y",1
"1990","25",0,"CNG","Car","y",1
"1991","25",0,"CNG","Car","y",1
"1992","25",0,"CNG","Car","y",1
"1993","25",0,"CNG","Car","y",1
"1994","25",0,"CNG","Car","y",1
"1995","25",0,"CNG","Car","y",1
"1996","25",0,"CNG","Car","y",1
"1997","25",0,"CNG","Car","y",1
"1998","25",0,"CNG","Car","y",1
"1999","25",0,"CNG","Car","y",1
"2000","25",0,"CNG","Car","y",1
"2001","25",0,"CNG","Car","y",1
"2002","25",0,"CNG","Car","y",1
"2003","25",0,"CNG","Car","y",1
"2004","25",0,"CNG","Car","y",1
"2005","25",0,"CNG","Car","y",1
"2006","25",0,"CNG","Car","y",1
"2007","25",0,"CNG","Car","y",1
"2008","25",0,"CNG","Car","y",1
"2009","25",0,"CNG","Car","y",1
"2010","25",0,"CNG","Car","y",1
"2011","25",0,"CNG","Car","y",1
"2012","25",0,"CNG","Car","y",1
"2013","25",0,"CNG","Car","y",1
"2014","25",0,"CNG","Car","y",1
"2015","25",0,"CNG","Car","y",1
"2016","25",0,"CNG","Car","y",1
"2017","25",0,"CNG","Car","y",1
"2018","25",0,"CNG","Car","y",1
"2019","25",0,"CNG","Car","y",1
"2020","25",0,"CNG","Car","y",1
"2021","25",0,"CNG","Car","y",1
"2022","25",0,"CNG","Car","y",1
"2023","25",3,"CNG","Car","y",1
"2024","25",10,"CNG","Car","y",1
"2025","25",21,"CNG","Car","y",1
"2026","25",25,"CNG","Car","y",1
"2027","25",15,"CNG","Car","y",1
"2028","25",6,"CNG","Car","y",1
"2029","25",2,"CNG","Car","y",1
"2030","25",1,"CNG","Car","y",1
"2031","25",0,"CNG","Car","y",1
"2032","25",4,"CNG","Car","y",1
"2033","25",1,"CNG","Car","y",1
"2034","25",2,"CNG","Car","y",1
"2035","25",2,"CNG","Car","y",1
"2036","25",1,"CNG","Car","y",1
"2037","25",1,"CNG","Car","y",1
"2038","25",1,"CNG","Car","y",1
"2039","25",4,"CNG","Car","y",1
"2040","25",5,"CNG","Car","y",1
"2041","25",6,"CNG","Car","y",1
"2042","25",7,"CNG","Car","y",1
"2043","25",5,"CNG","Car","y",1
"2044","25",6,"CNG","Car","y",1
"2045","25",7,"CNG","Car","y",1
"2046","25",8,"CNG","Car","y",1
"2047","25",9,"CNG","Car","y",1
"2048","25",10,"CNG","Car","y",1
"2049","25",11,"CNG","Car","y",1
"2050","25",12,"CNG","Car","y",1
"1970","26",0,"CNG","Car","y",1
"1971","26",0,"CNG","Car","y",1
"1972","26",0,"CNG","Car","y",1
"1973","26",0,"CNG","Car","y",1
"1974","26",0,"CNG","Car","y",1
"1975","26",0,"CNG","Car","y",1
"1976","26",0,"CNG","Car","y",1
"1977","26",0,"CNG","Car","y",1
"1978","26",0,"CNG","Car","y",1
"1979","26",0,"CNG","Car","y",1
"1980","26",0,"CNG","Car","y",1
"1981","26",0,"CNG","Car","y",1
"1982","26",0,"CNG","Car","y",1
"1983","26",0,"CNG","Car","y",1
"1984","26",0,"CNG","Car","y",1
"1985","26",0,"CNG","Car","y",1
"1986","26",0,"CNG","Car","y",1
"1987","26",0,"CNG","Car","y",1
"1988","26",0,"CNG","Car","y",1
"1989","26",0,"CNG","Car","y",1
"1990","26",0,"CNG","Car","y",1
"1991","26",0,"CNG","Car","y",1
"1992","26",0,"CNG","Car","y",1
"1993","26",0,"CNG","Car","y",1
"1994","26",0,"CNG","Car","y",1
"1995","26",0,"CNG","Car","y",1
"1996","26",0,"CNG","Car","y",1
"1997","26",0,"CNG","Car","y",1
"1998","26",0,"CNG","Car","y",1
"1999","26",0,"CNG","Car","y",1
"2000","26",0,"CNG","Car","y",1
"2001","26",0,"CNG","Car","y",1
"2002","26",0,"CNG","Car","y",1
"2003","26",0,"CNG","Car","y",1
"2004","26",0,"CNG","Car","y",1
"2005","26",0,"CNG","Car","y",1
"2006","26",0,"CNG","Car","y",1
"2007","26",0,"CNG","Car","y",1
"2008","26",0,"CNG","Car","y",1
"2009","26",0,"CNG","Car","y",1
"2010","26",0,"CNG","Car","y",1
"2011","26",0,"CNG","Car","y",1
"2012","26",0,"CNG","Car","y",1
"2013","26",0,"CNG","Car","y",1
"2014","26",0,"CNG","Car","y",1
"2015","26",0,"CNG","Car","y",1
"2016","26",0,"CNG","Car","y",1
"2017","26",0,"CNG","Car","y",1
"2018","26",0,"CNG","Car","y",1
"2019","26",0,"CNG","Car","y",1
"2020","26",0,"CNG","Car","y",1
"2021","26",0,"CNG","Car","y",1
"2022","26",0,"CNG","Car","y",1
"2023","26",0,"CNG","Car","y",1
"2024","26",2,"CNG","Car","y",1
"2025","26",6,"CNG","Car","y",1
"2026","26",13,"CNG","Car","y",1
"2027","26",16,"CNG","Car","y",1
"2028","26",10,"CNG","Car","y",1
"2029","26",4,"CNG","Car","y",1
"2030","26",1,"CNG","Car","y",1
"2031","26",0,"CNG","Car","y",1
"2032","26",0,"CNG","Car","y",1
"2033","26",2,"CNG","Car","y",1
"2034","26",0,"CNG","Car","y",1
"2035","26",1,"CNG","Car","y",1
"2036","26",1,"CNG","Car","y",1
"2037","26",1,"CNG","Car","y",1
"2038","26",1,"CNG","Car","y",1
"2039","26",1,"CNG","Car","y",1
"2040","26",2,"CNG","Car","y",1
"2041","26",3,"CNG","Car","y",1
"2042","26",4,"CNG","Car","y",1
"2043","26",4,"CNG","Car","y",1
"2044","26",3,"CNG","Car","y",1
"2045","26",4,"CNG","Car","y",1
"2046","26",5,"CNG","Car","y",1
"2047","26",5,"CNG","Car","y",1
"2048","26",6,"CNG","Car","y",1
"2049","26",7,"CNG","Car","y",1
"2050","26",7,"CNG","Car","y",1
"1970","27",0,"CNG","Car","y",1
"1971","27",0,"CNG","Car","y",1
"1972","27",0,"CNG","Car","y",1
"1973","27",0,"CNG","Car","y",1
"1974","27",0,"CNG","Car","y",1
"1975","27",0,"CNG","Car","y",1
"1976","27",0,"CNG","Car","y",1
"1977","27",0,"CNG","Car","y",1
"1978","27",0,"CNG","Car","y",1
"1979","27",0,"CNG","Car","y",1
"1980","27",0,"CNG","Car","y",1
"1981","27",0,"CNG","Car","y",1
"1982","27",0,"CNG","Car","y",1
"1983","27",0,"CNG","Car","y",1
"1984","27",0,"CNG","Car","y",1
"1985","27",0,"CNG","Car","y",1
"1986","27",0,"CNG","Car","y",1
"1987","27",0,"CNG","Car","y",1
"1988","27",0,"CNG","Car","y",1
"1989","27",0,"CNG","Car","y",1
"1990","27",0,"CNG","Car","y",1
"1991","27",0,"CNG","Car","y",1
"1992","27",0,"CNG","Car","y",1
"1993","27",0,"CNG","Car","y",1
"1994","27",0,"CNG","Car","y",1
"1995","27",0,"CNG","Car","y",1
"1996","27",0,"CNG","Car","y",1
"1997","27",0,"CNG","Car","y",1
"1998","27",0,"CNG","Car","y",1
"1999","27",0,"CNG","Car","y",1
"2000","27",0,"CNG","Car","y",1
"2001","27",0,"CNG","Car","y",1
"2002","27",0,"CNG","Car","y",1
"2003","27",0,"CNG","Car","y",1
"2004","27",0,"CNG","Car","y",1
"2005","27",0,"CNG","Car","y",1
"2006","27",0,"CNG","Car","y",1
"2007","27",0,"CNG","Car","y",1
"2008","27",0,"CNG","Car","y",1
"2009","27",0,"CNG","Car","y",1
"2010","27",0,"CNG","Car","y",1
"2011","27",0,"CNG","Car","y",1
"2012","27",0,"CNG","Car","y",1
"2013","27",0,"CNG","Car","y",1
"2014","27",0,"CNG","Car","y",1
"2015","27",0,"CNG","Car","y",1
"2016","27",0,"CNG","Car","y",1
"2017","27",0,"CNG","Car","y",1
"2018","27",0,"CNG","Car","y",1
"2019","27",0,"CNG","Car","y",1
"2020","27",0,"CNG","Car","y",1
"2021","27",0,"CNG","Car","y",1
"2022","27",0,"CNG","Car","y",1
"2023","27",0,"CNG","Car","y",1
"2024","27",0,"CNG","Car","y",1
"2025","27",1,"CNG","Car","y",1
"2026","27",4,"CNG","Car","y",1
"2027","27",8,"CNG","Car","y",1
"2028","27",10,"CNG","Car","y",1
"2029","27",6,"CNG","Car","y",1
"2030","27",2,"CNG","Car","y",1
"2031","27",0,"CNG","Car","y",1
"2032","27",0,"CNG","Car","y",1
"2033","27",0,"CNG","Car","y",1
"2034","27",1,"CNG","Car","y",1
"2035","27",0,"CNG","Car","y",1
"2036","27",1,"CNG","Car","y",1
"2037","27",0,"CNG","Car","y",1
"2038","27",0,"CNG","Car","y",1
"2039","27",0,"CNG","Car","y",1
"2040","27",0,"CNG","Car","y",1
"2041","27",1,"CNG","Car","y",1
"2042","27",2,"CNG","Car","y",1
"2043","27",2,"CNG","Car","y",1
"2044","27",3,"CNG","Car","y",1
"2045","27",2,"CNG","Car","y",1
"2046","27",2,"CNG","Car","y",1
"2047","27",3,"CNG","Car","y",1
"2048","27",3,"CNG","Car","y",1
"2049","27",4,"CNG","Car","y",1
"2050","27",4,"CNG","Car","y",1
"1970","28",0,"CNG","Car","y",1
"1971","28",0,"CNG","Car","y",1
"1972","28",0,"CNG","Car","y",1
"1973","28",0,"CNG","Car","y",1
"1974","28",0,"CNG","Car","y",1
"1975","28",0,"CNG","Car","y",1
"1976","28",0,"CNG","Car","y",1
"1977","28",0,"CNG","Car","y",1
"1978","28",0,"CNG","Car","y",1
"1979","28",0,"CNG","Car","y",1
"1980","28",0,"CNG","Car","y",1
"1981","28",0,"CNG","Car","y",1
"1982","28",0,"CNG","Car","y",1
"1983","28",0,"CNG","Car","y",1
"1984","28",0,"CNG","Car","y",1
"1985","28",0,"CNG","Car","y",1
"1986","28",0,"CNG","Car","y",1
"1987","28",0,"CNG","Car","y",1
"1988","28",0,"CNG","Car","y",1
"1989","28",0,"CNG","Car","y",1
"1990","28",0,"CNG","Car","y",1
"1991","28",0,"CNG","Car","y",1
"1992","28",0,"CNG","Car","y",1
"1993","28",0,"CNG","Car","y",1
"1994","28",0,"CNG","Car","y",1
"1995","28",0,"CNG","Car","y",1
"1996","28",0,"CNG","Car","y",1
"1997","28",0,"CNG","Car","y",1
"1998","28",0,"CNG","Car","y",1
"1999","28",0,"CNG","Car","y",1
"2000","28",0,"CNG","Car","y",1
"2001","28",0,"CNG","Car","y",1
"2002","28",0,"CNG","Car","y",1
"2003","28",0,"CNG","Car","y",1
"2004","28",0,"CNG","Car","y",1
"2005","28",0,"CNG","Car","y",1
"2006","28",0,"CNG","Car","y",1
"2007","28",0,"CNG","Car","y",1
"2008","28",0,"CNG","Car","y",1
"2009","28",0,"CNG","Car","y",1
"2010","28",0,"CNG","Car","y",1
"2011","28",0,"CNG","Car","y",1
"2012","28",0,"CNG","Car","y",1
"2013","28",0,"CNG","Car","y",1
"2014","28",0,"CNG","Car","y",1
"2015","28",0,"CNG","Car","y",1
"2016","28",0,"CNG","Car","y",1
"2017","28",0,"CNG","Car","y",1
"2018","28",0,"CNG","Car","y",1
"2019","28",0,"CNG","Car","y",1
"2020","28",0,"CNG","Car","y",1
"2021","28",0,"CNG","Car","y",1
"2022","28",0,"CNG","Car","y",1
"2023","28",0,"CNG","Car","y",1
"2024","28",0,"CNG","Car","y",1
"2025","28",0,"CNG","Car","y",1
"2026","28",0,"CNG","Car","y",1
"2027","28",2,"CNG","Car","y",1
"2028","28",5,"CNG","Car","y",1
"2029","28",6,"CNG","Car","y",1
"2030","28",4,"CNG","Car","y",1
"2031","28",1,"CNG","Car","y",1
"2032","28",0,"CNG","Car","y",1
"2033","28",0,"CNG","Car","y",1
"2034","28",0,"CNG","Car","y",1
"2035","28",1,"CNG","Car","y",1
"2036","28",0,"CNG","Car","y",1
"2037","28",0,"CNG","Car","y",1
"2038","28",0,"CNG","Car","y",1
"2039","28",0,"CNG","Car","y",1
"2040","28",0,"CNG","Car","y",1
"2041","28",0,"CNG","Car","y",1
"2042","28",1,"CNG","Car","y",1
"2043","28",1,"CNG","Car","y",1
"2044","28",1,"CNG","Car","y",1
"2045","28",2,"CNG","Car","y",1
"2046","28",1,"CNG","Car","y",1
"2047","28",1,"CNG","Car","y",1
"2048","28",2,"CNG","Car","y",1
"2049","28",2,"CNG","Car","y",1
"2050","28",2,"CNG","Car","y",1
"1970","29",0,"CNG","Car","y",1
"1971","29",0,"CNG","Car","y",1
"1972","29",0,"CNG","Car","y",1
"1973","29",0,"CNG","Car","y",1
"1974","29",0,"CNG","Car","y",1
"1975","29",0,"CNG","Car","y",1
"1976","29",0,"CNG","Car","y",1
"1977","29",0,"CNG","Car","y",1
"1978","29",0,"CNG","Car","y",1
"1979","29",0,"CNG","Car","y",1
"1980","29",0,"CNG","Car","y",1
"1981","29",0,"CNG","Car","y",1
"1982","29",0,"CNG","Car","y",1
"1983","29",0,"CNG","Car","y",1
"1984","29",0,"CNG","Car","y",1
"1985","29",0,"CNG","Car","y",1
"1986","29",0,"CNG","Car","y",1
"1987","29",0,"CNG","Car","y",1
"1988","29",0,"CNG","Car","y",1
"1989","29",0,"CNG","Car","y",1
"1990","29",0,"CNG","Car","y",1
"1991","29",0,"CNG","Car","y",1
"1992","29",0,"CNG","Car","y",1
"1993","29",0,"CNG","Car","y",1
"1994","29",0,"CNG","Car","y",1
"1995","29",0,"CNG","Car","y",1
"1996","29",0,"CNG","Car","y",1
"1997","29",0,"CNG","Car","y",1
"1998","29",0,"CNG","Car","y",1
"1999","29",0,"CNG","Car","y",1
"2000","29",0,"CNG","Car","y",1
"2001","29",0,"CNG","Car","y",1
"2002","29",0,"CNG","Car","y",1
"2003","29",0,"CNG","Car","y",1
"2004","29",0,"CNG","Car","y",1
"2005","29",0,"CNG","Car","y",1
"2006","29",0,"CNG","Car","y",1
"2007","29",0,"CNG","Car","y",1
"2008","29",0,"CNG","Car","y",1
"2009","29",0,"CNG","Car","y",1
"2010","29",0,"CNG","Car","y",1
"2011","29",0,"CNG","Car","y",1
"2012","29",0,"CNG","Car","y",1
"2013","29",0,"CNG","Car","y",1
"2014","29",0,"CNG","Car","y",1
"2015","29",0,"CNG","Car","y",1
"2016","29",0,"CNG","Car","y",1
"2017","29",0,"CNG","Car","y",1
"2018","29",0,"CNG","Car","y",1
"2019","29",0,"CNG","Car","y",1
"2020","29",0,"CNG","Car","y",1
"2021","29",0,"CNG","Car","y",1
"2022","29",0,"CNG","Car","y",1
"2023","29",0,"CNG","Car","y",1
"2024","29",0,"CNG","Car","y",1
"2025","29",0,"CNG","Car","y",1
"2026","29",0,"CNG","Car","y",1
"2027","29",0,"CNG","Car","y",1
"2028","29",1,"CNG","Car","y",1
"2029","29",3,"CNG","Car","y",1
"2030","29",4,"CNG","Car","y",1
"2031","29",2,"CNG","Car","y",1
"2032","29",1,"CNG","Car","y",1
"2033","29",0,"CNG","Car","y",1
"2034","29",0,"CNG","Car","y",1
"2035","29",0,"CNG","Car","y",1
"2036","29",0,"CNG","Car","y",1
"2037","29",0,"CNG","Car","y",1
"2038","29",0,"CNG","Car","y",1
"2039","29",0,"CNG","Car","y",1
"2040","29",0,"CNG","Car","y",1
"2041","29",0,"CNG","Car","y",1
"2042","29",0,"CNG","Car","y",1
"2043","29",0,"CNG","Car","y",1
"2044","29",0,"CNG","Car","y",1
"2045","29",1,"CNG","Car","y",1
"2046","29",1,"CNG","Car","y",1
"2047","29",1,"CNG","Car","y",1
"2048","29",1,"CNG","Car","y",1
"2049","29",1,"CNG","Car","y",1
"2050","29",1,"CNG","Car","y",1
"1970","30",0,"CNG","Car","y",1
"1971","30",0,"CNG","Car","y",1
"1972","30",0,"CNG","Car","y",1
"1973","30",0,"CNG","Car","y",1
"1974","30",0,"CNG","Car","y",1
"1975","30",0,"CNG","Car","y",1
"1976","30",0,"CNG","Car","y",1
"1977","30",0,"CNG","Car","y",1
"1978","30",0,"CNG","Car","y",1
"1979","30",0,"CNG","Car","y",1
"1980","30",0,"CNG","Car","y",1
"1981","30",0,"CNG","Car","y",1
"1982","30",0,"CNG","Car","y",1
"1983","30",0,"CNG","Car","y",1
"1984","30",0,"CNG","Car","y",1
"1985","30",0,"CNG","Car","y",1
"1986","30",0,"CNG","Car","y",1
"1987","30",0,"CNG","Car","y",1
"1988","30",0,"CNG","Car","y",1
"1989","30",0,"CNG","Car","y",1
"1990","30",0,"CNG","Car","y",1
"1991","30",0,"CNG","Car","y",1
"1992","30",0,"CNG","Car","y",1
"1993","30",0,"CNG","Car","y",1
"1994","30",0,"CNG","Car","y",1
"1995","30",0,"CNG","Car","y",1
"1996","30",0,"CNG","Car","y",1
"1997","30",0,"CNG","Car","y",1
"1998","30",0,"CNG","Car","y",1
"1999","30",0,"CNG","Car","y",1
"2000","30",0,"CNG","Car","y",1
"2001","30",0,"CNG","Car","y",1
"2002","30",0,"CNG","Car","y",1
"2003","30",0,"CNG","Car","y",1
"2004","30",0,"CNG","Car","y",1
"2005","30",0,"CNG","Car","y",1
"2006","30",0,"CNG","Car","y",1
"2007","30",0,"CNG","Car","y",1
"2008","30",0,"CNG","Car","y",1
"2009","30",0,"CNG","Car","y",1
"2010","30",0,"CNG","Car","y",1
"2011","30",0,"CNG","Car","y",1
